tag,init_file,output_dir,case_region,n_pores_requested,n_pores_effective,k_spacing,depth_ratio,width,height,final_vtu,n_bubbles,status
401,/home/fiorello/init_files_grid/401.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/401,intermediate,6,4,3.6363636363636362,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/401/surf_20.0.vtu,4,ok
402,/home/fiorello/init_files_grid/402.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/402,intermediate,6,4,3.909090909090909,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/402/surf_20.0.vtu,0,ok
403,/home/fiorello/init_files_grid/403.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/403,intermediate,6,4,3.909090909090909,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/403/surf_20.0.vtu,0,ok
404,/home/fiorello/init_files_grid/404.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/404,intermediate,6,4,3.909090909090909,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/404/surf_20.0.vtu,0,ok
405,/home/fiorello/init_files_grid/405.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/405,intermediate,6,4,3.909090909090909,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/405/surf_20.0.vtu,0,ok
406,/home/fiorello/init_files_grid/406.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/406,intermediate,6,4,3.909090909090909,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/406/surf_20.0.vtu,2,ok
407,/home/fiorello/init_files_grid/407.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/407,intermediate,6,4,3.909090909090909,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/407/surf_20.0.vtu,4,ok
408,/home/fiorello/init_files_grid/408.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/408,intermediate,6,4,4.181818181818182,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/408/surf_20.0.vtu,0,ok
409,/home/fiorello/init_files_grid/409.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/409,intermediate,6,4,4.181818181818182,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/409/surf_20.0.vtu,0,ok
410,/home/fiorello/init_files_grid/410.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/410,intermediate,6,4,4.181818181818182,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/410/surf_20.0.vtu,0,ok
411,/home/fiorello/init_files_grid/411.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/411,intermediate,6,4,4.181818181818182,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/411/surf_20.0.vtu,0,ok
412,/home/fiorello/init_files_grid/412.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/412,intermediate,6,4,4.181818181818182,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/412/surf_20.0.vtu,0,ok
413,/home/fiorello/init_files_grid/413.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/413,intermediate,6,4,4.181818181818182,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/413/surf_20.0.vtu,2,ok
414,/home/fiorello/init_files_grid/414.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/414,intermediate,6,3,4.454545454545454,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/414/surf_20.0.vtu,0,ok
415,/home/fiorello/init_files_grid/415.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/415,intermediate,6,3,4.454545454545454,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/415/surf_20.0.vtu,0,ok
416,/home/fiorello/init_files_grid/416.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/416,intermediate,6,3,4.454545454545454,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/416/surf_20.0.vtu,0,ok
417,/home/fiorello/init_files_grid/417.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/417,intermediate,6,3,4.454545454545454,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/417/surf_20.0.vtu,0,ok
418,/home/fiorello/init_files_grid/418.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/418,intermediate,6,3,4.454545454545454,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/418/surf_20.0.vtu,0,ok
419,/home/fiorello/init_files_grid/419.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/419,intermediate,6,3,4.454545454545454,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/419/surf_20.0.vtu,0,ok
420,/home/fiorello/init_files_grid/420.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/420,intermediate,6,3,4.727272727272727,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/420/surf_20.0.vtu,0,ok
421,/home/fiorello/init_files_grid/421.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/421,intermediate,6,3,4.727272727272727,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/421/surf_20.0.vtu,0,ok
422,/home/fiorello/init_files_grid/422.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/422,intermediate,6,3,4.727272727272727,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/422/surf_20.0.vtu,0,ok
423,/home/fiorello/init_files_grid/423.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/423,intermediate,6,3,4.727272727272727,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/423/surf_20.0.vtu,0,ok
424,/home/fiorello/init_files_grid/424.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/424,intermediate,6,3,4.727272727272727,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/424/surf_20.0.vtu,0,ok
425,/home/fiorello/init_files_grid/425.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/425,intermediate,6,3,4.727272727272727,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/425/surf_20.0.vtu,0,ok
426,/home/fiorello/init_files_grid/426.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/426,intermediate,6,3,5.0,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/426/surf_20.0.vtu,0,ok
427,/home/fiorello/init_files_grid/427.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/427,intermediate,6,3,5.0,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/427/surf_20.0.vtu,0,ok
428,/home/fiorello/init_files_grid/428.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/428,intermediate,6,3,5.0,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/428/surf_20.0.vtu,0,ok
429,/home/fiorello/init_files_grid/429.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/429,intermediate,6,3,5.0,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/429/surf_20.0.vtu,0,ok
430,/home/fiorello/init_files_grid/430.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/430,intermediate,6,3,5.0,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/430/surf_20.0.vtu,0,ok
431,/home/fiorello/init_files_grid/431.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/431,intermediate,6,3,5.0,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/431/surf_20.0.vtu,0,ok
432,/home/fiorello/init_files_grid/432.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/432,intermediate,7,6,2.0,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/432/surf_20.0.vtu,0,ok
433,/home/fiorello/init_files_grid/433.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/433,intermediate,7,6,2.0,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/433/surf_20.0.vtu,0,ok
434,/home/fiorello/init_files_grid/434.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/434,intermediate,7,6,2.0,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/434/surf_20.0.vtu,4,ok
435,/home/fiorello/init_files_grid/435.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/435,intermediate,7,6,2.0,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/435/surf_20.0.vtu,1,ok
436,/home/fiorello/init_files_grid/436.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/436,intermediate,7,6,2.0,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/436/surf_20.0.vtu,1,ok
437,/home/fiorello/init_files_grid/437.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/437,intermediate,7,6,2.0,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/437/surf_20.0.vtu,1,ok
438,/home/fiorello/init_files_grid/438.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/438,intermediate,7,5,2.2727272727272725,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/438/surf_20.0.vtu,0,ok
439,/home/fiorello/init_files_grid/439.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/439,intermediate,7,5,2.2727272727272725,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/439/surf_20.0.vtu,0,ok
440,/home/fiorello/init_files_grid/440.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/440,intermediate,7,5,2.2727272727272725,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/440/surf_20.0.vtu,0,ok
441,/home/fiorello/init_files_grid/441.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/441,intermediate,7,5,2.2727272727272725,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/441/surf_20.0.vtu,3,ok
442,/home/fiorello/init_files_grid/442.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/442,intermediate,7,5,2.2727272727272725,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/442/surf_20.0.vtu,1,ok
443,/home/fiorello/init_files_grid/443.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/443,intermediate,7,5,2.2727272727272725,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/443/surf_20.0.vtu,1,ok
444,/home/fiorello/init_files_grid/444.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/444,intermediate,7,5,2.5454545454545454,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/444/surf_20.0.vtu,0,ok
445,/home/fiorello/init_files_grid/445.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/445,intermediate,7,5,2.5454545454545454,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/445/surf_20.0.vtu,0,ok
446,/home/fiorello/init_files_grid/446.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/446,intermediate,7,5,2.5454545454545454,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/446/surf_20.0.vtu,0,ok
447,/home/fiorello/init_files_grid/447.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/447,intermediate,7,5,2.5454545454545454,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/447/surf_20.0.vtu,5,ok
448,/home/fiorello/init_files_grid/448.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/448,intermediate,7,5,2.5454545454545454,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/448/surf_20.0.vtu,5,ok
449,/home/fiorello/init_files_grid/449.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/449,intermediate,7,5,2.5454545454545454,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/449/surf_20.0.vtu,5,ok
450,/home/fiorello/init_files_grid/450.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/450,intermediate,7,5,2.8181818181818183,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/450/surf_20.0.vtu,0,ok
451,/home/fiorello/init_files_grid/451.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/451,intermediate,7,5,2.8181818181818183,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/451/surf_20.0.vtu,0,ok
452,/home/fiorello/init_files_grid/452.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/452,intermediate,7,5,2.8181818181818183,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/452/surf_20.0.vtu,0,ok
453,/home/fiorello/init_files_grid/453.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/453,intermediate,7,5,2.8181818181818183,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/453/surf_20.0.vtu,0,ok
454,/home/fiorello/init_files_grid/454.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/454,intermediate,7,5,2.8181818181818183,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/454/surf_20.0.vtu,5,ok
455,/home/fiorello/init_files_grid/455.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/455,intermediate,7,5,2.8181818181818183,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/455/surf_20.0.vtu,5,ok
456,/home/fiorello/init_files_grid/456.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/456,intermediate,7,4,3.090909090909091,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/456/surf_20.0.vtu,0,ok
457,/home/fiorello/init_files_grid/457.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/457,intermediate,7,4,3.090909090909091,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/457/surf_20.0.vtu,0,ok
458,/home/fiorello/init_files_grid/458.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/458,intermediate,7,4,3.090909090909091,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/458/surf_20.0.vtu,0,ok
459,/home/fiorello/init_files_grid/459.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/459,intermediate,7,4,3.090909090909091,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/459/surf_20.0.vtu,0,ok
460,/home/fiorello/init_files_grid/460.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/460,intermediate,7,4,3.090909090909091,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/460/surf_20.0.vtu,2,ok
461,/home/fiorello/init_files_grid/461.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/461,intermediate,7,4,3.090909090909091,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/461/surf_20.0.vtu,4,ok
462,/home/fiorello/init_files_grid/462.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/462,intermediate,7,4,3.3636363636363633,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/462/surf_20.0.vtu,0,ok
463,/home/fiorello/init_files_grid/463.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/463,intermediate,7,4,3.3636363636363633,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/463/surf_20.0.vtu,0,ok
464,/home/fiorello/init_files_grid/464.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/464,intermediate,7,4,3.3636363636363633,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/464/surf_20.0.vtu,0,ok
465,/home/fiorello/init_files_grid/465.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/465,intermediate,7,4,3.3636363636363633,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/465/surf_20.0.vtu,0,ok
466,/home/fiorello/init_files_grid/466.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/466,intermediate,7,4,3.3636363636363633,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/466/surf_20.0.vtu,0,ok
467,/home/fiorello/init_files_grid/467.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/467,intermediate,7,4,3.3636363636363633,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/467/surf_20.0.vtu,4,ok
468,/home/fiorello/init_files_grid/468.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/468,intermediate,7,4,3.6363636363636362,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/468/surf_20.0.vtu,0,ok
469,/home/fiorello/init_files_grid/469.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/469,intermediate,7,4,3.6363636363636362,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/469/surf_20.0.vtu,0,ok
470,/home/fiorello/init_files_grid/470.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/470,intermediate,7,4,3.6363636363636362,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/470/surf_20.0.vtu,0,ok
471,/home/fiorello/init_files_grid/471.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/471,intermediate,7,4,3.6363636363636362,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/471/surf_20.0.vtu,0,ok
472,/home/fiorello/init_files_grid/472.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/472,intermediate,7,4,3.6363636363636362,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/472/surf_20.0.vtu,0,ok
473,/home/fiorello/init_files_grid/473.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/473,intermediate,7,4,3.6363636363636362,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/473/surf_20.0.vtu,4,ok
474,/home/fiorello/init_files_grid/474.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/474,intermediate,7,4,3.909090909090909,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/474/surf_20.0.vtu,0,ok
475,/home/fiorello/init_files_grid/475.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/475,intermediate,7,4,3.909090909090909,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/475/surf_20.0.vtu,0,ok
476,/home/fiorello/init_files_grid/476.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/476,intermediate,7,4,3.909090909090909,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/476/surf_20.0.vtu,0,ok
477,/home/fiorello/init_files_grid/477.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/477,intermediate,7,4,3.909090909090909,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/477/surf_20.0.vtu,0,ok
478,/home/fiorello/init_files_grid/478.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/478,intermediate,7,4,3.909090909090909,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/478/surf_20.0.vtu,2,ok
479,/home/fiorello/init_files_grid/479.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/479,intermediate,7,4,3.909090909090909,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/479/surf_20.0.vtu,4,ok
480,/home/fiorello/init_files_grid/480.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/480,intermediate,7,4,4.181818181818182,8.0,0.09895808,0.6016646400000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/480/surf_20.0.vtu,0,ok
481,/home/fiorello/init_files_grid/481.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/481,intermediate,7,4,4.181818181818182,9.0,0.09895808,0.7006227200000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/481/surf_20.0.vtu,0,ok
482,/home/fiorello/init_files_grid/482.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/482,intermediate,7,4,4.181818181818182,10.0,0.09895808,0.7995808,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/482/surf_20.0.vtu,0,ok
483,/home/fiorello/init_files_grid/483.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/483,intermediate,7,4,4.181818181818182,11.0,0.09895808,0.89853888,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/483/surf_20.0.vtu,0,ok
484,/home/fiorello/init_files_grid/484.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/484,intermediate,7,4,4.181818181818182,12.0,0.09895808,0.9974969600000001,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/484/surf_20.0.vtu,0,ok
485,/home/fiorello/init_files_grid/485.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/485,intermediate,7,4,4.181818181818182,13.0,0.09895808,1.0964550400000002,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/485/surf_20.0.vtu,2,ok
486,/home/fiorello/init_files_grid/486.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/486,intermediate,7,3,4.454545454545454,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/486/surf_20.0.vtu,0,ok
487,/home/fiorello/init_files_grid/487.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/487,intermediate,7,3,4.454545454545454,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/487/surf_20.0.vtu,0,ok
488,/home/fiorello/init_files_grid/488.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/488,intermediate,7,3,4.454545454545454,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/488/surf_20.0.vtu,0,ok
489,/home/fiorello/init_files_grid/489.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/489,intermediate,7,3,4.454545454545454,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/489/surf_20.0.vtu,0,ok
490,/home/fiorello/init_files_grid/490.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/490,intermediate,7,3,4.454545454545454,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/490/surf_20.0.vtu,0,ok
491,/home/fiorello/init_files_grid/491.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/491,intermediate,7,3,4.454545454545454,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/491/surf_20.0.vtu,0,ok
492,/home/fiorello/init_files_grid/492.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/492,intermediate,7,3,4.727272727272727,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/492/surf_20.0.vtu,0,ok
493,/home/fiorello/init_files_grid/493.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/493,intermediate,7,3,4.727272727272727,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/493/surf_20.0.vtu,0,ok
494,/home/fiorello/init_files_grid/494.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/494,intermediate,7,3,4.727272727272727,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/494/surf_20.0.vtu,0,ok
495,/home/fiorello/init_files_grid/495.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/495,intermediate,7,3,4.727272727272727,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/495/surf_20.0.vtu,0,ok
496,/home/fiorello/init_files_grid/496.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/496,intermediate,7,3,4.727272727272727,12.0,0.1045,1.064,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/496/surf_20.0.vtu,0,ok
497,/home/fiorello/init_files_grid/497.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/497,intermediate,7,3,4.727272727272727,13.0,0.1045,1.1685,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/497/surf_20.0.vtu,0,ok
498,/home/fiorello/init_files_grid/498.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/498,intermediate,7,3,5.0,8.0,0.1045,0.6459999999999999,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/498/surf_20.0.vtu,0,ok
499,/home/fiorello/init_files_grid/499.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/499,intermediate,7,3,5.0,9.0,0.1045,0.7505,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/499/surf_20.0.vtu,0,ok
500,/home/fiorello/init_files_grid/500.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/500,intermediate,7,3,5.0,10.0,0.1045,0.855,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/500/surf_20.0.vtu,0,ok
501,/home/fiorello/init_files_grid/501.dat,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/501,intermediate,7,3,5.0,11.0,0.1045,0.9595,/scratch/fiorello/mesoEvo_install_seq/dataset_pores_grid/501/surf_20.0.vtu,0,ok
